time,seconds_elapsed,z,y,x
1782776409378742800,0.17774267578125,-1.0767583847045898,-0.546148419380188,-0.390857994556427
1782776409388752400,0.18775244140625,-1.0716800689697266,-0.47254395484924316,-0.29674220085144043
1782776409398762200,0.19776220703125,-1.0531902313232422,-0.4109318256378174,-0.14982742071151733
1782776409408741600,0.20774169921875,-1.0383176803588867,-0.3302195072174072,-0.017269551753997803
1782776409418751200,0.217751220703125,-0.9415969848632812,-0.2339770793914795,0.07655948400497437
1782776409428761000,0.227760986328125,-0.7566652297973633,-0.08659493923187256,0.3028762638568878
1782776409438740200,0.237740234375,-0.4858665466308594,-0.0321427583694458,0.4344016909599304
1782776409448750000,0.24775,-0.11189460754394531,-0.01595461368560791,0.4705876111984253
1782776409458759700,0.257759765625,0.16883087158203125,-0.05270493030548096,0.41966599225997925
1782776409468739000,0.267739013671875,0.27303123474121094,-0.10817337036132812,0.31332844495773315
1782776409478749000,0.2777490234375,0.2153158187866211,-0.10867857933044434,0.20664164423942566
1782776409488758500,0.287758544921875,0.08904361724853516,-0.07085764408111572,0.12381014227867126
1782776409498738000,0.297738037109375,-0.051085472106933594,-0.09838700294494629,0.14306773245334625
1782776409508747800,0.307747802734375,-0.11218833923339844,0.04301881790161133,0.26243966817855835
1782776409518757400,0.31775732421875,-0.08123207092285156,0.2257453203201294,0.4458491802215576
1782776409528767200,0.327767333984375,-0.047364234924316406,0.3623976707458496,0.6594089269638062
1782776409538746400,0.337746337890625,-0.04556083679199219,0.4604986906051636,0.7686863541603088
1782776409548756000,0.347755859375,-0.04776763916015625,0.464328408241272,0.7853150963783264
1782776409558765800,0.357765869140625,-0.08535003662109375,0.41290926933288574,0.7018440365791321
1782776409568745200,0.3677451171875,-0.15766334533691406,0.3527393341064453,0.6325757503509521
1782776409578755000,0.377755126953125,-0.18030452728271484,0.2776973247528076,0.5031456351280212
1782776409588764700,0.3877646484375,-0.06935596466064453,0.25019025802612305,0.5325596332550049
1782776409598744000,0.397744140625,0.010481834411621094,0.1945335865020752,0.6351689100265503
1782776409608754000,0.40775390625,0.0021495819091796875,0.08964228630065918,0.6349532604217529
1782776409618763500,0.417763427734375,-0.11089420318603516,0.04515814781188965,0.6513797640800476
1782776409628742700,0.42774267578125,-0.17772674560546875,0.005788564682006836,0.5263773798942566
1782776409638752500,0.43775244140625,-0.2897605895996094,0.19330191612243652,0.12862789630889893
1782776409648762000,0.44776220703125,-0.7010354995727539,0.40241479873657227,-0.06796982884407043
1782776409658741500,0.457741455078125,-1.2110309600830078,0.33976268768310547,0.05005127191543579
1782776409668751400,0.46775146484375,-1.5542259216308594,0.1802990436553955,0.30137836933135986
1782776409678761000,0.477760986328125,-1.6398835182189941,0.10453581809997559,0.5941978693008423
1782776409688740400,0.487740234375,-1.2865495681762695,0.004072427749633789,0.894038736820221
1782776409698750200,0.497750244140625,-0.8656711578369141,-0.1457362174987793,1.1983991861343384
1782776409708759800,0.507759765625,-0.442901611328125,-0.36731767654418945,1.277880072593689
1782776409718739200,0.5177392578125,-0.029758453369140625,-0.5220673084259033,1.1827712059020996
1782776409728748800,0.527748779296875,0.2782630920410156,-0.7155003547668457,0.8945441842079163
1782776409738758700,0.537758544921875,0.5249996185302734,-1.054456114768982,0.5042917132377625
1782776409748737800,0.54773779296875,0.7452125549316406,-1.2680037021636963,0.04066210985183716
1782776409758747600,0.55774755859375,0.9834184646606445,-1.3223369121551514,-0.1276320219039917
1782776409768757200,0.56775732421875,1.2721967697143555,-1.1959049701690674,-0.02490091323852539
1782776409778767000,0.57776708984375,1.691781997680664,-0.9600275754928589,0.24406063556671143
1782776409788746500,0.58774658203125,2.115841865539551,-0.69300377368927,0.6049396991729736
1782776409798756000,0.597756103515625,2.2663822174072266,-0.48992061614990234,0.8715493679046631
1782776409808766000,0.607765869140625,2.111125946044922,-0.3814026117324829,0.9614561796188354
1782776409818745300,0.617745361328125,1.701188087463379,-0.359871506690979,0.9430205821990967
1782776409828755000,0.6277548828125,1.0661230087280273,-0.3701397180557251,0.8905338048934937
1782776409838764800,0.637764892578125,0.7080860137939453,-0.3777233362197876,0.7794851064682007
1782776409848744000,0.647743896484375,0.17415809631347656,-0.33683300018310547,0.734148383140564
1782776409858753500,0.65775341796875,-0.08639812469482422,-0.23319637775421143,0.8298063278198242
1782776409868763400,0.667763427734375,-0.0898599624633789,-0.08287882804870605,1.098349690437317
1782776409878742800,0.67774267578125,0.02042865753173828,0.06947588920593262,1.422908902168274
1782776409888752400,0.68775244140625,0.10589218139648438,0.18679451942443848,1.7048413753509521
1782776409898762200,0.69776220703125,0.16175174713134766,0.2534933090209961,1.9224467277526855
1782776409908741600,0.70774169921875,0.12080955505371094,0.30701780319213867,2.0885162353515625
1782776409918751200,0.717751220703125,0.04475116729736328,0.2737462520599365,2.1227545738220215
1782776409928761000,0.727760986328125,-0.0883016586303711,0.23517823219299316,2.061117649078369
1782776409938740200,0.737740234375,-0.25521373748779297,0.1358177661895752,1.860266089439392
1782776409948750000,0.74775,-0.49239635467529297,-0.0038433074951171875,1.5209487676620483
1782776409958759700,0.757759765625,-0.71417236328125,-0.16550302505493164,1.1080435514450073
1782776409968739000,0.767739013671875,-0.9209175109863281,-0.30778074264526367,0.7564101219177246
1782776409978749000,0.7777490234375,-1.1345958709716797,-0.3890509605407715,0.5168828964233398
1782776409988758500,0.787758544921875,-1.250197410583496,-0.30857324600219727,-0.0885932445526123
1782776409998738000,0.797738037109375,-1.3701190948486328,-0.2642655372619629,-0.17842602729797363
1782776410008747800,0.807747802734375,-1.5007781982421875,-0.20488381385803223,-0.18017804622650146
1782776410018757400,0.81775732421875,-1.6484417915344238,-0.11756110191345215,-0.08931756019592285
1782776410028767200,0.827767333984375,-1.7329349517822266,0.016405582427978516,0.03125607967376709
1782776410038746400,0.837746337890625,-1.7999892234802246,0.12307953834533691,0.16986286640167236
1782776410048756000,0.847755859375,-1.9058074951171875,0.22533512115478516,0.35362708568573
1782776410058765800,0.857765869140625,-2.0389838218688965,0.3166773319244385,0.5542247295379639
1782776410068745200,0.8677451171875,-2.2047972679138184,0.36633825302124023,0.6923291683197021
1782776410078755000,0.877755126953125,-2.360841751098633,0.3684415817260742,0.7910928726196289
1782776410088764700,0.8877646484375,-2.438302993774414,0.35083484649658203,0.7580000162124634
1782776410098744000,0.897744140625,-2.4017372131347656,0.308258056640625,0.6762748956680298
1782776410108754000,0.90775390625,-2.328327178955078,0.2689650058746338,0.5888936519622803
1782776410118763500,0.917763427734375,-2.2111763954162598,0.24307942390441895,0.534669041633606
1782776410128742700,0.92774267578125,-2.0146584510803223,0.19296956062316895,0.49240171909332275
1782776410138752500,0.93775244140625,-1.8323559761047363,0.17608976364135742,0.39605581760406494
1782776410148762000,0.94776220703125,-1.6575713157653809,0.16317057609558105,0.3013930320739746
1782776410158741500,0.957741455078125,-1.572296142578125,0.09130096435546875,0.15709280967712402
1782776410168751400,0.96775146484375,-1.497969150543213,0.03666520118713379,-0.12017989158630371
1782776410178761000,0.977760986328125,-1.4489836692810059,0.025501728057861328,-0.3358250856399536
1782776410188740400,0.987740234375,-1.4248714447021484,0.05808520317077637,-0.5444843769073486
1782776410198750200,0.997750244140625,-1.3624582290649414,0.10712409019470215,-0.7365893125534058
1782776410208759800,1.007759765625,-1.2418584823608398,0.18686223030090332,-0.895724892616272
1782776410218739200,1.0177392578125,-1.0300731658935547,0.2857189178466797,-0.9682968854904175
1782776410228748800,1.027748779296875,-0.709197998046875,0.39758777618408203,-0.9680189490318298
1782776410238758700,1.037758544921875,-0.3143281936645508,0.5254251956939697,-0.9138418436050415
1782776410248737800,1.04773779296875,0.09749794006347656,0.6310148239135742,-0.8724206686019897
1782776410258747600,1.05774755859375,0.47632694244384766,0.6825804710388184,-0.8300333619117737
1782776410268757200,1.06775732421875,0.9270486831665039,0.7558963298797607,-0.8579124212265015
