time,seconds_elapsed,z,y,x
1782774769946582800,0.180582763671875,-0.28495121002197266,-0.013875007629394531,0.2659786343574524
1782774769956773600,0.190773681640625,-0.4131186008453369,-0.10148048400878906,0.017844438552856445
1782774769966753000,0.2007529296875,-0.36325502395629883,-0.2124166488647461,-0.013430953025817871
1782774769976762600,0.2107626953125,-0.3403806686401367,-0.21657848358154297,-0.018128037452697754
1782774769986772500,0.2207724609375,-0.3218069076538086,-0.2486743927001953,-0.17970305681228638
1782774769996751600,0.230751708984375,-0.2184734344482422,-0.2250080108642578,-0.21451741456985474
1782774770006761500,0.240761474609375,-0.1019439697265625,-0.18862152099609375,-0.04328048229217529
1782774770016771000,0.25077099609375,-0.04773664474487305,-0.13526248931884766,0.023012161254882812
1782774770026750500,0.26075048828125,0.09033823013305664,-0.033997535705566406,0.11504560708999634
1782774770036760300,0.27076025390625,0.32651662826538086,0.1343240737915039,0.2885907292366028
1782774770046770000,0.28077001953125,0.4312911033630371,0.05341053009033203,0.1903989315032959
1782774770056749300,0.290749267578125,0.32889556884765625,-0.08098411560058594,-0.05078357458114624
1782774770066759200,0.30075927734375,0.11394929885864258,-0.16399097442626953,-0.15849226713180542
1782774770076768800,0.310768798828125,-0.11229896545410156,-0.20056724548339844,-0.1535738706588745
1782774770086748200,0.320748046875,-0.2620415687561035,-0.24050235748291016,-0.14026695489883423
1782774770096757800,0.3307578125,-0.4445679187774658,-0.2758007049560547,0.0673290491104126
1782774770106767600,0.340767578125,-0.5775296688079834,-0.25557708740234375,0.1252514123916626
1782774770116746800,0.350746826171875,-0.6153697967529297,-0.2638063430786133,0.03271561861038208
1782774770126756600,0.360756591796875,-0.4923722743988037,-0.1872539520263672,0.214857816696167
1782774770136766500,0.370766357421875,-0.34601855278015137,-0.17145919799804688,0.2139846682548523
1782774770146745600,0.38074560546875,-0.16240310668945312,-0.2212057113647461,0.07307255268096924
1782774770156755500,0.39075537109375,0.04175710678100586,-0.26712799072265625,-0.035008251667022705
1782774770166765300,0.400765380859375,0.2557711601257324,-0.3432903289794922,-0.12754690647125244
1782774770176744400,0.410744384765625,0.2952451705932617,-0.41957855224609375,-0.24139410257339478
1782774770186754000,0.420754150390625,0.2020735740661621,-0.40317249298095703,-0.3359566628932953
1782774770196764000,0.430763916015625,0.12319183349609375,-0.3327608108520508,-0.294320285320282
1782774770206773500,0.4407734375,0.08449268341064453,-0.3133230209350586,-0.11105799674987793
1782774770216753000,0.4507529296875,-0.01195526123046875,-0.18204021453857422,0.21247076988220215
1782774770226762800,0.4607626953125,-0.16114091873168945,-0.01581096649169922,0.27370619773864746
