time,seconds_elapsed,z,y,x
1782774472976489500,0.180489501953125,-0.01710422709584236,0.059864792972803116,0.054367005825042725
1782774472986520000,0.19052001953125,-0.025045474991202354,0.0555887371301651,0.04886921867728233
1782774472996478500,0.200478515625,-0.030543262138962746,0.027488935738801956,0.039706241339445114
1782774473006509000,0.210509033203125,-0.033597588539123535,-0.001832595793530345,0.028099801391363144
1782774473016498000,0.220497802734375,-0.05192354694008827,-0.02015855349600315,0.03298672288656235
1782774473026498300,0.230498291015625,-0.07757988572120667,-0.025045474991202354,0.042760565876960754
1782774473036487200,0.240487060546875,-0.09224065393209457,-0.00427605677396059,0.05009094998240471
1782774473046517500,0.250517578125,-0.09896016865968704,0.0403171069920063,0.04642575979232788
1782774473056476200,0.26047607421875,-0.07819075137376785,0.0354301854968071,0.03237585723400116
1782774473066506800,0.2705068359375,-0.036041051149368286,0.024434609338641167,0.02687807008624077
1782774473076495600,0.28049560546875,-0.027488935738801956,0.018936822190880775,0.04092797264456749
1782774473086495700,0.290495849609375,-0.0555887371301651,0.00427605677396059,0.051312681287527084
1782774473096484600,0.300484619140625,-0.10445795953273773,0.00366519158706069,0.05619960278272629
1782774473106515200,0.31051513671875,-0.16493362188339233,0.03176499158143997,0.054367005825042725
1782774473116473600,0.3204736328125,-0.19792033731937408,0.06352998316287994,0.03237585723400116
1782774473126505000,0.3305048828125,-0.17470745742321014,0.0806342139840126,0.01160643994808197
1782774473136493000,0.3404931640625,-0.1258382350206375,0.08246681094169617,0.015271631069481373
1782774473146493400,0.350493408203125,-0.08491026610136032,0.07635815441608429,0.04886921867728233
1782774473156482300,0.360482421875,-0.07024950534105301,0.05314527451992035,0.08552113175392151
1782774473166512600,0.3705126953125,-0.08307767659425735,0.06475171446800232,0.11484266817569733
1782774473176471300,0.38047119140625,-0.11484266817569733,0.11667526513338089,0.1270599663257599
1782774473186501600,0.390501708984375,-0.1319468915462494,0.16737708449363708,0.11789698898792267
1782774473196490800,0.40049072265625,-0.11972958594560623,0.17959438264369965,0.10995574295520782
