time,seconds_elapsed,z,y,x
1782778846650487300,0.1894873046875,-5.681998252868652,-3.506269693374634,-5.745081424713135
1782778846660601000,0.19960107421875,-5.9050164222717285,-3.5026042461395264,-5.674179553985596
1782778846670611000,0.20961083984375,-6.518570899963379,-3.3141679763793945,-5.070054054260254
1782778846680153600,0.219153564453125,-7.05954647064209,-2.937871217727661,-4.079289436340332
1782778846690600000,0.229599853515625,-7.331970691680908,-2.805236577987671,-3.6282501220703125
1782778846700718800,0.23971875,-6.780354976654053,-2.633140802383423,-3.4140942096710205
1782778846710589000,0.2495888671875,-5.798117637634277,-2.1495866775512695,-2.935502052307129
1782778846720598800,0.259598876953125,-3.9304704666137695,-2.2060415744781494,-2.7164993286132812
1782778846730608400,0.2696083984375,-0.4658670425415039,-2.511322021484375,-2.753969192504883
1782778846740587500,0.27958740234375,4.143146514892578,-2.588351249694824,-3.5853333473205566
1782778846750597400,0.289597412109375,8.514084815979004,-1.817655086517334,-4.679398536682129
1782778846760607200,0.299607177734375,11.758962631225586,-0.17344188690185547,-6.416170120239258
1782778846770586400,0.30958642578125,11.919218063354492,1.6975584030151367,-7.1184163093566895
1782778846780596200,0.31959619140625,9.724381446838379,2.380192279815674,-4.715888977050781
1782778846790606000,0.329606201171875,8.811729431152344,3.3703627586364746,-2.0038421154022217
1782778846800585200,0.339585205078125,11.699182510375977,3.3737430572509766,0.11141681671142578
1782778846810595000,0.349594970703125,15.51411247253418,1.7108242511749268,2.958942413330078
1782778846820605000,0.35960498046875,20.697982788085938,0.14928770065307617,3.850536346435547
1782778846830583800,0.369583740234375,28.695159912109375,-1.8600423336029053,3.3492627143859863
1782778846840593700,0.37959375,38.435218811035156,-3.5906877517700195,2.904567241668701
1782778846850603500,0.389603515625,43.24747085571289,-4.000326156616211,1.9420948028564453
1782778846860582700,0.399582763671875,38.974796295166016,-3.4688379764556885,2.061988353729248
1782778846870592500,0.409592529296875,28.838172912597656,-1.821808099746704,3.1885600090026855
1782778846880602400,0.419602294921875,21.311229705810547,0.059705257415771484,3.8263049125671387
