time,seconds_elapsed,z,y,x
1782771778739992300,0.208992431640625,-0.001832595793530345,-0.00427605677396059,-0.0024434609804302454
1782771778750569000,0.21956884765625,-0.001832595793530345,-0.00427605677396059,-0.0024434609804302454
1782771778760562000,0.22956201171875,-0.001832595793530345,-0.00427605677396059,-0.0024434609804302454
1782771778770588400,0.23958837890625,-0.001832595793530345,-0.00427605677396059,-0.0024434609804302454
1782771778780551000,0.249551025390625,-0.0012217304902151227,0.0012217304902151227,-0.0006108652451075613
1782771778790577000,0.259576904296875,-0.0012217304902151227,0.0006108652451075613,0.0006108652451075613
1782771778800570400,0.2695703125,-0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771778810566000,0.27956591796875,0,0,0
1782771778820558600,0.28955859375,-0.0012217304902151227,0.0012217304902151227,0.0012217304902151227
1782771778830590500,0.299590576171875,0.0006108652451075613,0.0006108652451075613,0
1782771778840548000,0.309548095703125,0,0.0006108652451075613,0
1782771778850579700,0.319579833984375,-0.0006108652451075613,0.0006108652451075613,0
1782771778860567300,0.3295673828125,0,0,-0.0012217304902151227
1782771778870568700,0.339568603515625,0,0.0012217304902151227,0
1782771778880556500,0.349556640625,0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771778890588200,0.359588134765625,0,0.0006108652451075613,0
1782771778900545500,0.369545654296875,0.0006108652451075613,0.0012217304902151227,0
1782771778910577200,0.3795771484375,-0.0012217304902151227,0,0
1782771778920565500,0.3895654296875,-0.0006108652451075613,0.0012217304902151227,0
1782771778930566100,0.399566162109375,-0.0006108652451075613,0,0.0006108652451075613
1782771778940554500,0.409554443359375,0,0.0006108652451075613,-0.0006108652451075613
1782771778950586000,0.419586181640625,-0.0006108652451075613,0.0006108652451075613,0
1782771778960543500,0.42954345703125,0,0,-0.0006108652451075613
1782771778970575600,0.43957568359375,0,0,0
1782771778980563200,0.449563232421875,0.0006108652451075613,0.0006108652451075613,0
1782771778990564400,0.459564453125,0.0006108652451075613,0.0006108652451075613,0
1782771779000552200,0.46955224609375,0,0.0006108652451075613,0
1782771779010583800,0.479583740234375,0,0.0006108652451075613,0
1782771779020571600,0.489571533203125,-0.0006108652451075613,0.0006108652451075613,0
1782771779030573000,0.499572998046875,-0.0012217304902151227,0.0006108652451075613,0
1782771779040560600,0.509560546875,0,0.0012217304902151227,-0.0006108652451075613
1782771779050592500,0.519592529296875,-0.0006108652451075613,0.0006108652451075613,0
1782771779060549600,0.529549560546875,-0.0012217304902151227,0.0006108652451075613,0.0006108652451075613
1782771779070581200,0.539581298828125,0,0.0006108652451075613,0
1782771779080569300,0.5495693359375,0,0,-0.0006108652451075613
1782771779090570500,0.559570556640625,0,0,0
1782771779100558000,0.56955810546875,0,0,-0.0006108652451075613
1782771779110590000,0.57958984375,0.0006108652451075613,0,-0.0006108652451075613
1782771779120547000,0.589547119140625,-0.0006108652451075613,0.0006108652451075613,0
1782771779130579200,0.5995791015625,-0.0006108652451075613,0.0006108652451075613,0
1782771779140566800,0.60956689453125,0,0,-0.0006108652451075613
1782771779150568400,0.619568359375,-0.0012217304902151227,0,0
1782771779160555800,0.6295556640625,-0.0006108652451075613,0.0006108652451075613,0
1782771779170587400,0.63958740234375,-0.0006108652451075613,0.0006108652451075613,0.0006108652451075613
1782771779180544800,0.649544677734375,-0.0006108652451075613,0.0006108652451075613,0
1782771779190576600,0.65957666015625,0,0.0006108652451075613,0
1782771779200564200,0.669564208984375,0,0.0006108652451075613,0
1782771779210565600,0.679565673828125,-0.0006108652451075613,0,0
1782771779220553200,0.68955322265625,0,0,0
1782771779230584600,0.69958447265625,-0.0006108652451075613,0.0006108652451075613,0
1782771779240542500,0.70954248046875,0,0.0006108652451075613,-0.0012217304902151227
1782771779250574000,0.719573974609375,-0.0006108652451075613,-0.0006108652451075613,-0.0012217304902151227
1782771779260562000,0.72956201171875,-0.0012217304902151227,0.0012217304902151227,-0.0006108652451075613
1782771779270593000,0.739593017578125,0,0.0006108652451075613,0
1782771779280551000,0.749551025390625,-0.0006108652451075613,0.0006108652451075613,0
1782771779290582800,0.759582763671875,-0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771779300570600,0.769570556640625,0,0,-0.0012217304902151227
1782771779310571500,0.779571533203125,0,0,0
1782771779320559600,0.7895595703125,-0.0006108652451075613,0.0012217304902151227,-0.0006108652451075613
1782771779330591200,0.79959130859375,0.0006108652451075613,0.0006108652451075613,0
1782771779340548400,0.80954833984375,-0.0006108652451075613,0,0
1782771779350580500,0.81958056640625,-0.0012217304902151227,0,-0.0006108652451075613
1782771779360567800,0.82956787109375,0,0,0
1782771779370569200,0.8395693359375,0,0.0006108652451075613,-0.0006108652451075613
1782771779380557000,0.84955712890625,0,0.0006108652451075613,-0.0012217304902151227
1782771779390589000,0.8595888671875,0,0.0006108652451075613,0
1782771779400546000,0.869546142578125,-0.0006108652451075613,-0.0006108652451075613,0.0006108652451075613
1782771779410578000,0.879577880859375,-0.0006108652451075613,-0.0006108652451075613,-0.0006108652451075613
1782771779420565500,0.8895654296875,0,0,-0.0012217304902151227
1782771779430567000,0.89956689453125,0.0006108652451075613,0.0012217304902151227,0
1782771779440554500,0.909554443359375,0,0.0006108652451075613,-0.0006108652451075613
1782771779450586600,0.919586669921875,-0.0006108652451075613,0,0
1782771779460543500,0.92954345703125,-0.0006108652451075613,0,-0.0006108652451075613
1782771779470575600,0.93957568359375,0,0.0006108652451075613,0.0006108652451075613
1782771779480563200,0.949563232421875,-0.0012217304902151227,0,-0.0012217304902151227
1782771779490564400,0.959564453125,-0.0006108652451075613,0.0006108652451075613,0
1782771779500552200,0.96955224609375,0,0.0006108652451075613,0.0006108652451075613
1782771779510583800,0.979583740234375,-0.0006108652451075613,0.0006108652451075613,0
1782771779520571600,0.989571533203125,-0.0012217304902151227,0.0006108652451075613,0
1782771779530573000,0.999572998046875,-0.0006108652451075613,0,-0.0006108652451075613
1782771779540560600,1.009560546875,0.0006108652451075613,0.0006108652451075613,0.0006108652451075613
1782771779550592300,1.01959228515625,0,0.0006108652451075613,0.0006108652451075613
1782771779560549600,1.029549560546875,-0.0006108652451075613,-0.0006108652451075613,0
1782771779570581800,1.039581787109375,-0.0012217304902151227,0.0006108652451075613,-0.0012217304902151227
1782771779580569300,1.0495693359375,-0.001832595793530345,0.0006108652451075613,0
1782771779590570500,1.059570556640625,0.0012217304902151227,0.0012217304902151227,-0.0006108652451075613
1782771779600558000,1.06955810546875,-0.0006108652451075613,0,0
1782771779610590000,1.07958984375,-0.0006108652451075613,0,0
1782771779620547000,1.089547119140625,0,0,-0.0006108652451075613
1782771779630579200,1.0995791015625,-0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771779640566800,1.10956689453125,0,0,0.0006108652451075613
1782771779650567700,1.119567626953125,0,0,0
1782771779660555800,1.1295556640625,-0.0006108652451075613,0,-0.0006108652451075613
1782771779670587400,1.13958740234375,-0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771779680544800,1.149544677734375,0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771779690576600,1.15957666015625,-0.0006108652451075613,0.0012217304902151227,0
1782771779700564200,1.169564208984375,0.0006108652451075613,0.0012217304902151227,-0.0006108652451075613
1782771779710565600,1.179565673828125,0,0,0
1782771779720553500,1.189553466796875,-0.0006108652451075613,0.0006108652451075613,0
1782771779730585300,1.19958544921875,-0.0006108652451075613,0.0012217304902151227,-0.0006108652451075613
1782771779740542200,1.209542236328125,0.0006108652451075613,0,0
1782771779750574600,1.21957470703125,0,0.0006108652451075613,-0.0006108652451075613
1782771779760562000,1.22956201171875,-0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771779770593500,1.239593505859375,-0.0006108652451075613,0.0006108652451075613,0
1782771779780551000,1.249551025390625,-0.0006108652451075613,0.0012217304902151227,0
1782771779790582500,1.25958251953125,-0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771779800570400,1.2695703125,0,0,0.0006108652451075613
1782771779810585600,1.279585693359375,-0.0006108652451075613,-0.0006108652451075613,-0.0006108652451075613
1782771779820558300,1.289558349609375,0,0.0006108652451075613,0
1782771779830585300,1.29958544921875,-0.0006108652451075613,0,-0.0012217304902151227
1782771779840547800,1.3095478515625,0,0,-0.0006108652451075613
1782771779850574600,1.31957470703125,-0.0006108652451075613,0.0006108652451075613,0.0006108652451075613
1782771779860567300,1.3295673828125,-0.0006108652451075613,0.0006108652451075613,0
1782771779870563600,1.3395634765625,-0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771779880556500,1.349556640625,0,0,0
1782771779890583000,1.3595830078125,-0.0006108652451075613,0,0
1782771779900545500,1.369545654296875,0,0.0006108652451075613,0.0006108652451075613
1782771779910576600,1.37957666015625,-0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1782771779920565500,1.3895654296875,0,-0.0006108652451075613,0.0006108652451075613
1782771779930567000,1.39956689453125,0.0006108652451075613,0.0012217304902151227,-0.0006108652451075613
1782771779940554500,1.409554443359375,-0.0006108652451075613,0,0
1782771779950586600,1.419586669921875,-0.0006108652451075613,0.0006108652451075613,-0.0012217304902151227
1782771779960543500,1.42954345703125,-0.0006108652451075613,0.0012217304902151227,0
